ID,Pseudodiptomus.Adult,Psedodiptomus.copepidite,Acanthocyclops.adult,Acanthocyclops.copepididte,Cyclopoid.sp.,Cyclopoid.nauplii,Calanoid.naulpii,Harpaticoid,Daphnia.pulex,Daphnia.laevis,Daphnia.magna,Daphnia.mendotea,Ceriodaphnia.sp.,Simocephalus.sp.,Bosmina.sp.,Sididae,Chydorus.sphaericus,Eurycercus,Alona,Chydoridae,Diaphanosoma,Scapholeberis,Cladocera.embryo,Eucypris,Illyocypris,Cypridopsis,Gammarus,Rotifer,Polychaete,Acari,Chironomid.larvae,Oliogochaete,Gastropod,Tardigrade,Nematode,Hyallela,Hydra,Terrestrial.insect,Collembola,Baetidae,Diptera,Hydroptilidae,Coleoptera,Ephemerellidae,Odonata,Bivalve,Trichoptera,Corixidae,Fish.larvae,Ilyocryptus,Streblocerus,Moina,DATE,LOCATION,TIME,TEMP..C.,EC...s.cm.,SPC...s.cm.,TDS..mg.L.,SALINITY..PSU.,DO....sat.,DO..mg.L.,pH,TURBIDITY..NTU.,CHL...g.L.,BGA...g.L.,Start.Rotation,End.Rotation,ZOOP.SCORE..1.10.,Notes,VolumeSampled,Amphipod
SMSSL_3/8/2022_9:25,0,66.8559176,19.10169074,1184.304826,0,0,105.0592991,19.10169074,47.75422686,0,0,0,105.0592991,9.550845371,66.8559176,0,200.5677528,0,0,0,0,0,0,0,0,0,0,362.9321241,0,0,9.550845371,0,0,0,0,0,0,19.10169074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-08,SMSSL,09:25:00,11.53,493.1,664,431.285,0.33,94.2,10.23,7.98,26.06,3.32,-0.15,779905,780594,1,NA,1.308784669,NA
SMSUT_3/8/2022_9:20,0,121.1884431,60.59422155,1757.232425,0,0,242.3768862,0,30.29711078,0,0,0,151.4855539,30.29711078,30.29711078,0,6029.125045,0,484.7537725,0,0,0,0,30.29711078,0,0,0,302.9711078,0,0,30.29711078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.29711078,0,0,2022-03-08,SMSUT,09:20:00,12.053,361,479.5,311.678,0.23,72.5,7.78,7.56,4.03,2.4,-0.21,779143,779867,1,NA,1.375268651,NA
TPSAC_3/8/2022_8:50,0,155.6685098,7.075841355,474.0813708,0,7.075841355,148.5926685,21.22752407,0,0,42.45504813,0,63.6825722,7.075841355,35.37920678,0,650.9774048,7.075841355,0,0,0,0,0,0,0,0,0,290.1094956,191.0477166,14.15168271,42.45504813,7.075841355,0,35.37920678,0,7.075841355,0,7.075841355,0,0,0,0,0,7.075841355,0,0,0,0,0,0,0,0,2022-03-08,TPSAC,08:50:00,11.973,197.3,262.2,170.525,0.12,99.9,10.75,8.01,10.32,2.5,-0.28,776635,777255,1,NA,1.177716248,NA
ACC_3/9/2022_7:40,0,88.18133951,0,529.088037,0,0,176.36267900000001,0,0,0,0,0,176.36267900000001,529.088037,0,0,1780204.882,176.36267900000001,1234.538753,0,0,0,0,176.36267900000001,0,0,88.18133951,10669.94208,0,0,88.18133951,0,0,0,0,0,88.18133951,0,0,0,0,0,0,0,0,0,0,0,0,88.18133951,0,0,2022-03-09,ACC,07:40:00,11.343,249.1,337.9,218.974,0.16,96.2,10.5,7.59,8.89,5.71,-0.21,786770,787367,2,NA,1.134026774,NA
ACCSAC1_3/9/2022_7:30,0,6.908695497,34.54347749,352.3434703,0,13.817391,6.908695497,0,6.908695497,0,0,0,0,6.908695497,739.2304182,0,179.6260829,0,138.17391,0,0,0,0,0,0,0,0,165.8086919,0,6.908695497,13.817391,0,0,227.9869514,0,0,20.72608649,6.908695497,0,0,0,0,0,0,6.908695497,0,0,0,0,6.908695497,0,0,2022-03-09,ACCSAC1,07:30:00,11.594,83.5,112.2,72.837,0.05,99.5,10.81,7.76,3.6,3.25,-0.18,785984,786619,1,NA,1.206209383,NA
ACCSAC2_3/9/2022_7:20,0,5.888619651,0,200.2130681,0,0,5.888619651,0,0,0,0,0,5.888619651,35.33171791,794.963653,0,635.9709224,5.888619651,94.2179144,0,0,0,0,0,0,0,0,58.88619651,0,17.66585896,47.10895722,0,0,29.44309826,0,0,23.5544786,0,0,0,0,0,0,0,0,0,0,0,5.888619651,0,0,0,2022-03-09,ACCSAC2,07:20:00,11.707,97.7,131.2,85.247,0.06,99.5,10.8,7.74,4.26,2.48,-0.23,785074,785819,1,NA,1.41515904,NA
ACCSAC3_3/9/2022_7:10,0,9.414209529,395.3968002,0,0,0,28.24262859,0,0,0,0,0,0,37.65683812,1092.048305,0,470.7104765,0,207.1126096,0,0,0,0,0,0,0,0,320.083124,0,18.82841906,9.414209529,0,0,329.4973335,9.414209529,0,28.24262859,0,0,0,0,0,0,0,18.82841906,0,0,0,0,28.24262859,0,0,2022-03-09,ACCSAC3,07:10:00,11.635,91,122.2,79.381,0.06,99.1,10.77,7.77,2.9,2.81,-0.23,784217,784916,1,NA,1.327780093,NA
ACCSAC4_3/9/2022_7:00,0,46.044542,0,237.8968003,0,0,23.022271,7.674090333,0,0,0,0,7.674090333,0,920.8908399,0,306.9636133,0,46.044542,0,0,0,0,7.674090333,0,0,0,61.39272266,0,7.674090333,30.69636133,0,0,92.08908399,0,0,23.022271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-09,ACCSAC4,07:00:00,11.695,91.4,121,78.563,0.06,98.1,10.64,7.87,4.01,3.49,-0.21,783553,784043,1,NA,0.930775744,NA
BSOG1_3/9/2022_10:40,0,52.25716959,5.806352177,75.4825783,0,5.806352177,20.32223262,8.709528266,0,0,0,0,8.709528266,0,14.51588045,0,116.1270435,0,5.806352177,0,0,0,0,0,0,0,0,269.9953763,49.3539935,14.51588045,52.25716959,2.903176089,0,55.16034569,5.806352177,0,0,37.74128915,0,0,0,0,0,0,2.903176089,0,0,0,0,2.903176089,0,0,2022-03-09,BSOG1,10:40:00,12.8,131.7,171.7,111.634,0.08,106.9,11.31,8.3,4.81,0.61,-0.36,794138,794682,1,NA,1.033351031,NA
BSOG2_3/9/2022_10:50,53.40721997,68.66642568,7.629602853,175.4808656,0,7.629602853,61.03682282,0,7.629602853,0,0,0,22.88880856,7.629602853,7.629602853,0,762.9602853,0,30.51841141,0,0,0,0,0,0,0,0,877.4043281,45.77761712,22.88880856,99.18483709,114.4440428,0,68.66642568,22.88880856,0,0,38.14801427,0,0,0,0,15.25920571,0,7.629602853,0,0,0,7.629602853,0,0,0,2022-03-09,BSOG2,10:50:00,12.94,137,178,115.783,0.08,106.7,11.26,8.18,4.5,0.58,-0.37,795114,795804,1,NA,1.310684212,NA
CBD1_3/9/2022_11:40,66.92066909,22.3068897,133.8413382,1516.868499,0,44.6137794,223.068897,0,334.6033455,0,22.3068897,0,111.5344485,0,803.0480291,22.3068897,3346.033455,66.92066909,223.068897,0,0,0,0,66.92066909,0,0,0,490.7515733,0,0,44.6137794,0,0,0,0,0,22.3068897,22.3068897,0,0,0,0,0,0,0,0,0,0,0,66.92066909,0,0,2022-03-09,CBD1,11:40:00,13.787,626,789,513.026,0.39,105.2,10.85,8.04,28.2,5.5,-0.13,796674,797264,3,NA,1.120729978,NA
CBD2_3/9/2022_11:50,22.34476218,0,89.3790487,1876.960023,0,0,178.7580974,0,134.0685731,0,44.68952435,0,67.03428653,89.3790487,759.721914,0,2681.371461,0,201.1028596,0,0,67.03428653,0,67.03428653,0,0,0,223.4476218,0,0,0,0,0,0,0,0,44.68952435,89.3790487,44.68952435,0,0,0,22.34476218,0,0,0,0,22.34476218,0,0,22.34476218,0,2022-03-09,CBD2,11:50:00,14.025,635,803,522.242,0.4,95.3,9.78,8.02,23.44,4.9,-0.14,797437,798026,2,NA,1.118830436,NA
CBD4_3/9/2022_12:00,0,0,0,171.5304681,0,62.37471566,31.18735783,0,0,0,0,0,0,15.59367892,857.6523399,0,630109.3894,0,109.1557524,0,0,15.59367892,0,46.78103674,0,0,0,155.9367892,0,0,0,0,0,0,0,0,0,46.78103674,93.56207348,0,0,0,0,0,0,0,0,15.59367892,0,62.37471566,31.18735783,0,2022-03-09,CBD4,12:00:00,14.18,696,878,570.402,0.43,112.1,11.48,8.16,15.28,8.76,0.04,798215,798848,1,NA,1.202410298,NA
CBD5_3/9/2022_13:00,0,0,22.11943684,1017.494095,0,0,353.9109895,0,22.11943684,0,0,0,44.23887369,132.7166211,597.2247948,0,450042.062,0,376.0304263,0,0,22.11943684,0,0,0,132.7166211,0,796.2997263,0,0,0,0,0,0,0,0,0,22.11943684,0,0,0,0,0,0,0,0,0,0,0,66.35831053,22.11943684,0,2022-03-09,CBD5,13:00:00,15.421,823,1008,655.425,0.5,128.6,12.85,8.21,16.33,11.94,0.41,798964,799559,1,NA,1.13022769,NA
CGC01_3/9/2022_9:50,899.901875,5624.386719,449.9509375,19122.91484,0,0,449.9509375,0,19572.86578,0,0,0,42295.38812,449.9509375,15523.30734,0,4545854.321,0,0,0,0,1799.80375,4274.533906,224.9754687,0,0,0,674.9264062,0,0,224.9754687,0,0,0,0,0,674.9264062,224.9754687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-09,CGC01,09:50:00,14.519,314,392.6,255.091,0.19,168,17.09,9.16,1.56,0.83,-0.41,793397,793982,5,NA,1.111232266,NA
MNTCAN_3/9/2022_9:20,0,87.44893636,174.8978727,7345.710654,0,0,174.8978727,0,1136.836173,0,0,0,612.1425545,87.44893636,437.2446818,0,1777312.182,0,349.7957454,0,0,0,0,0,0,0,0,2361.121282,87.44893636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-09,MNTCAN,09:20:00,13.15,453.3,587,378.801,0.28,78.8,8.18,7.58,7.4,8.42,0.03,791921,792523,4,NA,1.143524486,NA
MNTEB1_3/9/2022_9:35,0,201.5477017,0,524.0240244,0,20.15477017,362.7858631,0,0,0,0,0,322.4763227,141.0833912,120.928621,0,3184.453687,0,342.6310929,0,0,0,0,0,0,20.15477017,0,40.30954034,0,20.15477017,20.15477017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-09,MNTEB1,09:35:00,13.241,351.2,451.6,293.425,0.22,51.6,5.36,7.41,6.63,2.65,-0.3,792662,793315,1,NA,1.240401145,NA
MNTEB2_3/9/2022_9:10,0,29.64203885,0,1007.829321,0,0,0,0,0,0,0,0,0,29.64203885,148.2101943,0,598828.4689,0,326.0624274,0,0,0,0,0,0,0,0,59.28407771,0,0,0,29.64203885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.28407771,0,0,2022-03-09,MNTEB2,09:10:00,12.765,346.2,452.1,293.765,0.22,51.6,5.44,7.42,5.52,3.57,-0.19,791117,791783,1,NA,1.265095196,NA
MNTWS5_3/9/2022_8:20,401.2519793,401.2519793,5216.275731,4062676.291,0,200.6259897,802.5039586,0,24075.11876,0,2006.259897,0,4079127.622,1805.633907,0,200.6259897,1404.381928,0,0,0,0,0,802.5039586,0,0,0,0,11636.3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-09,MNTWS5,08:20:00,13.084,396.7,513,333.68,0.25,67.4,7.05,7.65,14.45,3.12,-0.1,788289,788945,9,NA,1.246099772,NA
MNTWS7_3/9/2022_8:35,430.8040891,215.4020445,1723.216356,26063.64739,0,0,1507.814312,0,9046.885871,0,1507.814312,0,4364045.422,2154.020445,0,861.6081782,5815.855203,215.4020445,0,0,0,0,1938.618401,0,0,0,0,6031.257247,215.4020445,0,215.4020445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-09,MNTWS7,08:35:00,12.44,312.2,410.9,267.091,0.2,35.3,3.72,7.38,36.98,2.51,0.3,789620,790231,10,NA,1.160620367,NA
SFTSAC_3/9/2022_11:30,12.22863175,12.22863175,0,140.6292651,0,6.114315875,36.68589525,0,12.22863175,0,0,0,0,6.114315875,18.34294763,0,189.5437921,0,12.22863175,0,0,0,0,0,0,0,0,648.1174827,30.57157937,24.4572635,79.48610638,91.71473809,0,18.34294763,0,0,0,42.80021113,6.114315875,0,0,0,0,0,12.22863175,0,0,0,0,0,0,0,2022-03-09,SFTSAC,11:30:00,12.74,131.6,172.2,111.96,0.08,106.6,11.3,8.14,4.27,0.59,-0.37,795908,796523,1,NA,1.168218536,NA
WSWB1_3/9/2022_8:10,0,329.0266066,131.6106426,1447.717069,0,0,460.6372493,0,65.80532132,0,0,0,131.6106426,65.80532132,0,0,9278.550305,0,2171.575603,0,0,0,0,131.6106426,0,65.80532132,0,197.415964,0,0,131.6106426,263.2212853,0,0,65.80532132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.80532132,0,0,2022-03-09,WSWB1,08:10:00,12.588,341.2,447.2,290.705,0.22,69.4,7.35,7.46,5.58,2.86,-0.18,787507,788107,1,NA,1.139725401,NA
WSWB2_3/9/2022_8:45,69.14744797,207.442344,207.442344,2765.897919,0,0,760.6219277,0,553.1795838,0,0,0,691.4744797,69.14744797,0,0,1401342.181,0,1728.686199,0,0,0,138.2948959,0,0,0,0,829.7693756,69.14744797,0,138.2948959,69.14744797,0,0,0,0,968.064272,0,0,0,0,0,0,0,0,0,0,0,0,0,69.14744797,0,2022-03-09,WSWB2,08:45:00,12.102,344.3,457.2,297.129,0.22,65.5,7.02,7.52,4.22,4.19,-0.18,790414,790985,4,NA,1.084638674,NA
BLSAC_3/14/2022_9:10,31.0036865,147.2675109,7.750921626,209.2748839,0,0,81.38467708,7.750921626,3.875460813,0,0,0,0,0,3.875460813,0,139.5165893,0,0,0,0,0,0,0,0,0,0,372.0442381,104.637442,15.50184326,34.87914732,0,0,73.63375545,19.37730406,0,0,3.875460813,0,0,0,0,0,3.875460813,3.875460813,0,0,0,0,0,0,0,2022-03-14,BLSAC,09:10:00,13.164,134.6,173.9,113,0.08,101.6,10.65,7.97,6.3,2.18,-0.26,806676,807242,1,NA,1.075140962,NA
RRCAN_3/14/2022_8:40,0,0,0,38884.96259,0,119.6460388,1675.044543,0,358.9381163,0,0,0,0,0,957.1683101,0,119.6460388,0,119.6460388,0,0,0,0,0,0,0,0,14118.23258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-14,RRCAN,08:40:00,13.37,568,730,474.832,0.36,101.13,10.12,8.16,52.93,12.81,0.63,804926,805586,3,NA,1.253697941,NA
RRSAC1_3/14/2022_8:30,0,196.3104361,12.39855386,103.3212821,0,2.066425643,2.066425643,0,2.066425643,0,0,0,0,0,0,0,47.52778979,0,2.066425643,0,0,0,0,2.066425643,0,0,0,4.132851286,0,6.199276929,14.4649795,0,0,8.265702573,2.066425643,0,0,0,0,2.066425643,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-14,RRSAC1,08:30:00,12.995,134.3,174.2,113.238,0.08,100.9,10.63,7.89,4.71,1.54,-0.31,804175,804754,1,NA,1.099835012,NA
RRSAC2_3/14/2022_8:10,1.840193641,184.0193641,1.840193641,112.2518121,0,0,12.88135549,0,0,0,0,0,0,0,9.200968209,0,16.56174277,0,1.840193641,0,0,0,0,0,0,0,0,1.840193641,0,0,23.92251733,0,0,16.56174277,0,0,0,1.840193641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-14,RRSAC2,08:10:00,13.044,134.5,174.3,113.29,0.08,101.1,10.64,7.89,6.2,2.05,-0.31,803422,804018,1,NA,1.132127232,NA
RRSAC4_3/14/2022_8:00,0,206.8659883,2.089555437,89.85088377,0,4.179110875,12.53733262,0,0,0,0,0,0,0,2.089555437,0,45.97021962,0,2.089555437,0,0,0,0,2.089555437,0,0,0,4.179110875,0,0,31.34333156,2.089555437,0,12.53733262,2.089555437,0,0,2.089555437,0,2.089555437,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-14,RRSAC4,08:00:00,12.842,134.3,174.9,113.709,0.08,100.7,10.64,7.86,6.71,1.73,-0.26,802641,803304,1,NA,1.259396568,NA
RRSAC5_3/14/2022_7:50,0,323.2542261,19.79107507,230.8958758,0,16.49256256,56.0747127,3.298512512,0,0,0,0,0,3.298512512,3.298512512,0,85.76132528,0,6.597025023,0,0,0,0,0,0,0,0,13.19405005,0,6.597025023,13.19405005,3.298512512,0,72.56727526,0,0,3.298512512,0,0,3.298512512,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-14,RRSAC5,07:50:00,12.658,134.6,175.7,114.15,0.08,100.7,10.69,7.91,3.3,1.74,-0.34,801834,802499,1,NA,1.263195653,NA
RRSAC6_3/14/2022_7:40,0,23659.94681,1.907815456,87.75951097,0,0,11.44689273,1.907815456,0,0,0,0,0,0,1.907815456,0,40.06412457,0,3.815630912,0,0,0,0,0,0,0,0,0,0,0,22.89378547,3.815630912,0,3.815630912,0,0,1.907815456,1.907815456,0,0,0,0,0,0,0,0,3.815630912,0,0,1.907815456,0,0,2022-03-14,RRSAC6,07:40:00,12.998,135.1,175.2,113.882,0.08,100.6,10.58,7.89,5.17,1.6,-0.27,801158,801669,1,NA,0.970666133,NA
RRSAC7_3/14/2022_7:20,0,253.7072756,5.436584477,125.041443,0,0,18.12194826,0,3.624389651,0,0,0,0,1.812194826,3.624389651,0,28.99511721,0,1.812194826,0,0,0,0,0,0,1.812194826,0,5.436584477,0,1.812194826,18.12194826,1.812194826,7.248779303,0,0,0,0,0,0,0,0,0,0,0,3.624389651,0,0,0,0,0,0,0,2022-03-14,RRSAC7,07:20:00,13.097,135.4,175.2,113.891,0.08,100.5,10.56,7.93,5.07,1.72,-0.3,800448,801029,1,NA,1.103634097,NA
RRSAC8_3/14/2022_7:10,0,269.3246999,1.937587769,122.0680295,0,1.937587769,5.812763307,1.937587769,0,0,0,0,3.875175538,0,9.687938848,0,29.06381654,0,5.812763307,0,0,0,0,0,0,0,0,1.937587769,0,0,31.00140431,1.937587769,0,3.875175538,0,0,0,11.62552661,0,0,0,0,0,0,0,0,0,0,0,1.937587769,0,0,2022-03-14,RRSAC8,07:10:00,13.289,136.2,175.5,114.063,0.08,99.1,10.37,7.96,4.89,1.69,-0.3,799585,800300,1,NA,1.35817277,NA
TLSAC_3/14/2022_9:00,0,149.5575559,7.78945604,115.2839494,0,0,10.90523845,0,1.557891207,0,0,0,0,0,0,0,42.0630626,0,0,0,0,0,0,0,0,0,0,1.557891207,0,1.557891207,12.46312966,0,0,3.115782415,0,0,0,15.57891207,0,1.557891207,0,1.557891207,0,3.115782415,0,0,1.557891207,0,0,0,0,0,2022-03-14,TLSAC,09:00:00,13.171,134.4,173.9,113.005,0.08,102,10.7,8.07,4.27,1.33,-0.28,805761,806465,1,NA,1.337277804,NA
WLKSAC_3/14/2022_9:30,0,145.7227468,3.067847301,118.1121211,0,0,4.601770951,0,0,0,0,0,0,0,1.53392365,0,33.74632031,0,1.53392365,0,0,0,0,0,0,0,0,0,0,0,15.3392365,0,0,7.669618252,0,0,0,12.2713892,0,0,0,0,0,0,0,0,1.53392365,0,0,0,0,0,2022-03-14,WLKSAC,09:30:00,13.318,135.3,174.1,113.145,0.08,102.6,10.72,8.02,5.07,0.93,-0.27,807385,808045,1,NA,1.253697941,NA
KLOG_3/15/2022_8:40,0,0,24.37234245,1437.968204,0,48.74468489,0,0,0,0,0,0,0,24.37234245,243.7234245,0,3802.085422,0,292.4681094,0,0,24.37234245,0,24.37234245,0,0,0,682.4255885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-15,KLOG,08:40:00,14.231,707,890,578.195,0.44,98.3,10.05,8.01,15.32,12.99,0.2,808816,809356,1,NA,1.025752861,NA
KLSAC_3/15/2022_8:50,67.75322997,177.8522287,12.70373062,190.5559593,0,4.234576873,160.9139212,8.469153746,4.234576873,0,0,0,4.234576873,0,12.70373062,0,292.1858042,0,8.469153746,0,0,0,0,4.234576873,0,4.234576873,0,398.0502261,262.5437661,8.469153746,12.70373062,0,0,33.87661498,4.234576873,0,0,8.469153746,0,0,0,0,0,0,12.70373062,0,4.234576873,0,0,8.469153746,0,0,2022-03-15,KLSAC,08:50:00,14.211,178.2,224.2,145.956,0.11,102.6,10.52,8,5.17,2.33,-0.22,810210,810987,1,NA,1.475944395,NA
RGSAC_3/15/2022_8:35,42.31853673,110.0281955,12.69556102,355.4757085,0,25.39112204,232.751952,0,0,0,0,0,0,16.92741469,38.08668305,0,105.7963418,0,0,0,0,0,0,0,0,0,0,406.2579526,389.3305379,8.463707345,59.24595142,0,0,55.01409774,0,0,0,25.39112204,0,0,0,0,0,0,4.231853673,0,4.231853673,0,0,4.231853673,0,0,2022-03-15,RGSAC,08:35:00,13.99,138.2,175,113.734,0.08,101.3,10.44,7.94,5.32,1.58,-0.32,808078,808700,1,NA,1.181515333,NA
ROOS1_3/15/2022_11:00,0,1131.768484,282.9421211,7356.495147,0,0,1414.710605,0,39328.95483,0,0,0,565.8842421,0,2263.536968,2829.421211,0,0,0,0,0,0,565.8842421,0,0,0,0,9054.147874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-15,ROOS1,11:00:00,15.592,921,1122,729.39,0.56,105.1,10.42,8.92,0.93,1.29,-0.3,15,15,6,NA,0.353429174,NA
ROOS2_3/15/2022_11:10,495.1486872,0,990.2973742,38621.5976,0,0,990.2973742,0,115369.6441,0,0,0,3466.04081,0,23271.98829,3961.189497,74767.45175,0,5446.635559,0,0,0,495.1486872,0,0,0,0,26242.88041,0,0,1485.446061,495.1486872,0,0,0,0,0,0,0,0,0,0,0,0,990.2973742,0,0,0,0,0,0,0,2022-03-15,ROOS2,11:10:00,16.89,899,1063,691.235,0.53,62.6,6.04,7.75,12.3,6.35,0.05,15,15,7,NA,0.353429174,NA
ROOS3_3/15/2022_11:20,0,0,4244.131604,69179.34515,0,424.4131604,1697.652641,0,30133.33439,0,0,0,3819.718445,424.4131604,0,1273.239481,16976.52641,0,1273.239481,0,0,0,3395.305283,0,0,0,0,5517.371086,0,0,0,0,0,0,848.8263207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-15,ROOS3,11:20:00,16.584,1003,1194,776.514,0.6,73.5,7.08,7.81,9.45,9.11,0.02,15,15,6,NA,0.353429174,NA
SMCAN1_3/15/2022_9:35,0,59.82302237,5.982302237,1011.009078,0,5.982302237,125.628347,23.92920895,29.91151119,0,0,0,71.78762684,0,149.5575559,0,47.8584179,0,11.96460447,0,0,0,0,29.91151119,0,0,0,257.2389962,0,0,71.78762684,0,0,5.982302237,0,0,0,17.94690671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-15,SMCAN1,09:35:00,14.799,519,640,416.276,0.31,90.7,9.16,7.9,32.29,2.84,-0.2,813342,813892,1,NA,1.044748285,NA
SMCAN2_3/15/2022_9:50,0,14.50734669,0,316.2601579,0,0,37.71910141,5.802938678,0,0,0,0,17.40881603,5.802938678,75.43820281,0,49.32497876,0,11.60587736,0,0,0,0,5.802938678,0,0,0,223.4131391,0,0,5.802938678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.901469339,0,0,2022-03-15,SMCAN2,09:50:00,15.202,571,702,456.403,0.34,72.4,7.23,7.95,29.8,2.32,-0.28,814025,814592,1,NA,1.077040504,NA
SMCAN3_3/15/2022_10:00,0,3.982167904,1.327389301,153.9771589,0,1.327389301,5.309557205,15.92867161,1.327389301,0,0,0,49.11340415,3.982167904,2.654778602,0,30.52995393,0,2.654778602,0,0,0,0,1.327389301,0,0,0,50.44079344,0,0,9.291725111,2.654778602,0,3.982167904,0,0,2.654778602,0,0,0,0,0,0,0,0,0,0,0,0,1.327389301,0,0,2022-03-15,SMCAN3,10:00:00,15.06,583,720,468.497,0.35,95.7,9.61,7.92,57.05,2.9,-0.03,814723,815384,1,NA,1.255597484,NA
SMCAN4_3/15/2022_10:15,8.538753193,14.23125532,2.846251064,293.1638596,0,0,45.54001703,0,22.77000851,0,0,0,85.38753193,5.692502129,8.538753193,0,182.1600681,0,25.61625958,0,0,0,0,0,0,0,0,99.61878725,0,0,11.38500426,0,0,0,0,0,0,11.38500426,5.692502129,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-15,SMCAN4,10:15:00,15.412,474.4,581,377.59,0.28,99,9.88,7.96,13.47,1.42,-0.28,815393,815971,1,NA,1.09793547,NA
SMSAC_3/15/2022_9:00,0,136.1347223,1.375098205,83.88099051,0,0,11.00078564,1.375098205,2.750196411,0,0,0,2.750196411,0,4.125294616,0,42.62804436,0,4.125294616,0,0,1.375098205,0,1.375098205,0,0,0,9.625687439,0,1.375098205,9.625687439,2.750196411,0,9.625687439,0,0,0,0,1.375098205,0,0,1.375098205,0,4.125294616,0,0,0,0,0,0,0,0,2022-03-15,SMSAC,09:00:00,14.185,157.3,191.9,124.737,0.09,102.9,10.54,7.98,6.38,2.6,-0.27,811107,811670,1,NA,1.069442335,NA
SMSSL_3/15/2022_9:25,0,292.9689109,0,766.2263824,0,0,97.65630361,52.5841635,7.512023357,0,0,0,75.12023357,7.512023357,45.07214014,0,37.56011679,0,7.512023357,0,0,0,0,22.53607007,0,0,0,90.14428028,0,0,37.56011679,0,0,0,0,0,7.512023357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-15,SMSSL,09:25:00,14.688,511,636,413.576,0.31,88.1,8.98,7.86,26.85,1.95,-0.28,812659,813243,1,NA,1.109332724,NA
SMSUT_3/15/2022_9:20,0,144.428696,18.053587,649.9291319,0,72.21434799,667.9827189,0,18.053587,0,0,0,108.321522,108.321522,18.053587,0,364754.6717,0,884.6257629,0,0,0,0,18.053587,0,0,0,54.16076099,0,0,36.107174,0,0,0,0,0,54.16076099,0,18.053587,0,0,0,0,0,0,0,0,0,0,18.053587,18.053587,0,2022-03-15,SMSUT,09:20:00,14.845,362.3,449.5,292.175,0.22,71.1,7.18,7.53,4.48,2.57,-0.25,811854,812583,1,NA,1.384766363,NA
TPSAC_3/15/2022_8:45,15.95280597,69.12882585,21.27040795,287.1505074,0,106.3520398,15.95280597,0,0,0,0,0,5.317601989,0,15.95280597,0,553.0306068,0,63.81122387,0,0,0,0,0,0,0,0,340.3265273,154.2104577,10.63520398,15.95280597,0,0,58.49362187,31.90561193,0,0,5.317601989,0,0,0,0,0,5.317601989,5.317601989,0,5.317601989,0,5.317601989,5.317601989,0,0,2022-03-15,TPSAC,08:45:00,14.205,276.4,345.3,221.136,0.17,101.2,10.37,8.03,14.4,5.22,-0.16,809487,810037,1,NA,1.044748285,NA
ACC_3/16/2022_7:40,0,460.44542,0,767.4090333,0,0,0,0,0,0,0,0,3837.045167,920.89084,0,153.4818067,55867.37763,767.4090333,1534.818067,153.4818067,0,0,153.4818067,0,0,613.9272267,0,2455.708907,306.9636133,0,0,306.9636133,0,460.44542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.44542,920.89084,0,2022-03-16,ACC,07:40:00,14.011,275.6,348.3,226.443,0.17,66.5,6.82,7.19,18.26,2.64,-0.19,819008,819694,1,NA,1.3030860420000001,NA
ACCSAC1_3/16/2022_7:30,0,24.98936378,24.98936378,258.2234257,0,16.65957585,33.3191517,24.98936378,0,0,0,0,16.65957585,16.65957585,283.2127895,0,341.5213049,8.329787925,208.2446981,0,0,0,0,58.30851548,0,0,0,108.287243,0,0,33.3191517,8.329787925,0,849.6383684,0,0,33.3191517,0,0,0,0,0,0,0,16.65957585,0,0,0,8.329787925,24.98936378,0,0,2022-03-16,ACCSAC1,07:30:00,13.6,95.7,122.4,79.481,0.06,96.4,10.01,7.65,3.57,16.65,2.28,818212,818844,1,NA,1.200510756,NA
