"","LOCATION","DateTime","DO.mg","Temp.F"
"25942","RRSAC4",2021-03-15 11:32:42,11.03,53.82
"25943","RRSAC4",2021-03-15 11:42:42,10.76,53.82
"25944","RRSAC4",2021-03-15 11:52:42,10.86,53.89
"25945","RRSAC4",2021-03-15 12:02:42,11.13,53.96
"25946","RRSAC4",2021-03-15 12:12:42,11.07,53.92
"25947","RRSAC4",2021-03-15 12:22:42,11.06,53.92
"25948","RRSAC4",2021-03-15 12:32:42,11.06,53.92
"25949","RRSAC4",2021-03-15 12:42:42,11.1,54.1
"25950","RRSAC4",2021-03-15 12:52:42,11.09,54.14
"25951","RRSAC4",2021-03-15 13:02:42,11.1,54.25
"25952","RRSAC4",2021-03-15 13:12:42,11.1,54.32
"25953","RRSAC4",2021-03-15 13:22:42,11.09,54.39
"25954","RRSAC4",2021-03-15 13:32:42,11.12,54.36
"25955","RRSAC4",2021-03-15 13:42:42,11.12,54.25
"25956","RRSAC4",2021-03-15 13:52:42,11.17,54.36
"25957","RRSAC4",2021-03-15 14:02:42,11.15,54.28
"25958","RRSAC4",2021-03-15 14:12:42,11.16,54.25
"25959","RRSAC4",2021-03-15 14:22:42,11.2,54.25
"25960","RRSAC4",2021-03-15 14:32:42,11.15,54.25
"25961","RRSAC4",2021-03-15 14:42:42,11.22,54.28
"25962","RRSAC4",2021-03-15 14:52:42,11.22,54.32
"25963","RRSAC4",2021-03-15 15:02:42,11.24,54.39
"25964","RRSAC4",2021-03-15 15:12:42,11.17,54.46
"25965","RRSAC4",2021-03-15 15:22:42,11.22,54.54
"25966","RRSAC4",2021-03-15 15:32:42,11.2,54.57
"25967","RRSAC4",2021-03-15 15:42:42,11.23,54.57
"25968","RRSAC4",2021-03-15 15:52:42,11.24,54.61
"25969","RRSAC4",2021-03-15 16:02:42,11.23,54.61
"25970","RRSAC4",2021-03-15 16:12:42,11.2,54.64
"25971","RRSAC4",2021-03-15 16:22:42,11.24,54.61
"25972","RRSAC4",2021-03-15 16:32:42,11.27,54.61
"25973","RRSAC4",2021-03-15 16:42:42,11.27,54.61
"25974","RRSAC4",2021-03-15 16:52:42,11.21,54.57
"25975","RRSAC4",2021-03-15 17:02:42,11.27,54.57
"25976","RRSAC4",2021-03-15 17:12:42,11.28,54.57
"25977","RRSAC4",2021-03-15 17:22:42,11.05,54.5
"25978","RRSAC4",2021-03-15 17:32:42,11.05,54.39
"25979","RRSAC4",2021-03-15 17:42:42,11.07,54.32
"25980","RRSAC4",2021-03-15 17:52:42,11.14,54.25
"25981","RRSAC4",2021-03-15 18:02:42,11,54.18
"25982","RRSAC4",2021-03-15 18:12:42,11.11,54.14
"25983","RRSAC4",2021-03-15 18:22:42,11.14,54.07
"25984","RRSAC4",2021-03-15 18:32:42,11.14,53.96
"25985","RRSAC4",2021-03-15 18:42:42,11.06,53.89
"25986","RRSAC4",2021-03-15 18:52:42,11.15,53.92
"25987","RRSAC4",2021-03-15 19:02:42,11.21,53.89
"25988","RRSAC4",2021-03-15 19:12:42,11.18,53.96
"25989","RRSAC4",2021-03-15 19:22:42,11.1,53.92
"25990","RRSAC4",2021-03-15 19:32:42,11.09,53.82
"25991","RRSAC4",2021-03-15 19:42:42,11.14,53.71
"25992","RRSAC4",2021-03-15 19:52:42,11.15,53.67
"25993","RRSAC4",2021-03-15 20:02:42,11.19,53.74
"25994","RRSAC4",2021-03-15 20:12:42,11.18,53.74
"25995","RRSAC4",2021-03-15 20:22:42,11.14,53.67
"25996","RRSAC4",2021-03-15 20:32:42,11.09,53.67
"25997","RRSAC4",2021-03-15 20:42:42,11.08,53.67
"25998","RRSAC4",2021-03-15 20:52:42,11.13,53.6
"25999","RRSAC4",2021-03-15 21:02:42,11.17,53.6
"26000","RRSAC4",2021-03-15 21:12:42,11.12,53.64
"26001","RRSAC4",2021-03-15 21:22:42,11.06,53.64
"26002","RRSAC4",2021-03-15 21:32:42,10.99,53.56
"26003","RRSAC4",2021-03-15 21:42:42,11.06,53.6
"26004","RRSAC4",2021-03-15 21:52:42,11.09,53.56
"26005","RRSAC4",2021-03-15 22:02:42,11.03,53.42
"26006","RRSAC4",2021-03-15 22:12:42,11.08,53.38
"26007","RRSAC4",2021-03-15 22:22:42,11.07,53.35
"26008","RRSAC4",2021-03-15 22:32:42,11.05,53.35
"26009","RRSAC4",2021-03-15 22:42:42,11.01,53.38
"26010","RRSAC4",2021-03-15 22:52:42,11.02,53.35
"26011","RRSAC4",2021-03-15 23:02:42,11.05,53.38
"26012","RRSAC4",2021-03-15 23:12:42,11,53.35
"26013","RRSAC4",2021-03-15 23:22:42,11.01,53.28
"26014","RRSAC4",2021-03-15 23:32:42,11.02,53.2
"26015","RRSAC4",2021-03-15 23:42:42,11.07,53.24
"26016","RRSAC4",2021-03-15 23:52:42,10.98,53.1
"26017","RRSAC4",2021-03-16 00:02:42,11.03,53.1
"26018","RRSAC4",2021-03-16 00:12:42,11.02,53.02
"26019","RRSAC4",2021-03-16 00:22:42,10.97,52.95
"26020","RRSAC4",2021-03-16 00:32:42,11,53.06
"26021","RRSAC4",2021-03-16 00:42:42,10.96,52.99
"26022","RRSAC4",2021-03-16 00:52:42,10.96,52.99
"26023","RRSAC4",2021-03-16 01:02:42,10.92,52.95
"26024","RRSAC4",2021-03-16 01:12:42,10.94,52.92
"26025","RRSAC4",2021-03-16 01:22:42,10.9,52.88
"26026","RRSAC4",2021-03-16 01:32:42,10.95,52.88
"26027","RRSAC4",2021-03-16 01:42:42,10.89,52.81
"26028","RRSAC4",2021-03-16 01:52:42,10.94,52.81
"26029","RRSAC4",2021-03-16 02:02:42,10.9,52.66
"26030","RRSAC4",2021-03-16 02:12:42,10.9,52.56
"26031","RRSAC4",2021-03-16 02:22:42,10.86,52.48
"26032","RRSAC4",2021-03-16 02:32:42,10.96,52.63
"26033","RRSAC4",2021-03-16 02:42:42,10.89,52.56
"26034","RRSAC4",2021-03-16 02:52:42,10.85,52.45
"26035","RRSAC4",2021-03-16 03:02:42,10.88,52.45
"26036","RRSAC4",2021-03-16 03:12:42,10.88,52.52
"26037","RRSAC4",2021-03-16 03:22:42,10.86,52.41
"26038","RRSAC4",2021-03-16 03:32:42,10.87,52.23
"26039","RRSAC4",2021-03-16 03:42:42,10.86,52.16
"26040","RRSAC4",2021-03-16 03:52:42,10.88,52.23
"26041","RRSAC4",2021-03-16 04:02:42,10.87,52.16
"26042","RRSAC4",2021-03-16 04:12:42,10.87,52.12
"26043","RRSAC4",2021-03-16 04:22:42,10.93,52.2
"26044","RRSAC4",2021-03-16 04:32:42,10.87,52.16
"26045","RRSAC4",2021-03-16 04:42:42,10.89,52.27
"26046","RRSAC4",2021-03-16 04:52:42,10.88,52.23
"26047","RRSAC4",2021-03-16 05:02:42,10.84,52.27
"26048","RRSAC4",2021-03-16 05:12:42,10.87,52.27
"26049","RRSAC4",2021-03-16 05:22:42,10.82,52.05
"26050","RRSAC4",2021-03-16 05:32:42,10.8,52.02
"26051","RRSAC4",2021-03-16 05:42:42,10.83,52.12
"26052","RRSAC4",2021-03-16 05:52:42,10.82,51.98
"26053","RRSAC4",2021-03-16 06:02:42,10.82,51.98
"26054","RRSAC4",2021-03-16 06:12:42,10.85,52.05
"26055","RRSAC4",2021-03-16 06:22:42,10.82,52.09
"26056","RRSAC4",2021-03-16 06:32:42,10.83,52.05
"26057","RRSAC4",2021-03-16 06:42:42,10.81,52.23
"26058","RRSAC4",2021-03-16 06:52:42,10.67,52.23
"26059","RRSAC4",2021-03-16 07:02:42,10.79,52.34
"26060","RRSAC4",2021-03-16 07:12:42,10.76,52.41
"26061","RRSAC4",2021-03-16 07:22:42,10.82,52.52
"26062","RRSAC4",2021-03-16 07:32:42,10.81,52.59
"26063","RRSAC4",2021-03-16 07:42:42,10.85,52.66
"26064","RRSAC4",2021-03-16 07:52:42,10.79,52.74
"26065","RRSAC4",2021-03-16 08:02:42,10.81,52.81
"26066","RRSAC4",2021-03-16 08:12:42,10.84,52.88
"26067","RRSAC4",2021-03-16 08:22:42,10.87,52.92
"26068","RRSAC4",2021-03-16 08:32:42,10.86,53.02
"26069","RRSAC4",2021-03-16 08:42:42,10.87,53.17
"26070","RRSAC4",2021-03-16 08:52:42,10.84,53.28
"26071","RRSAC4",2021-03-16 09:02:42,10.86,53.38
"26072","RRSAC4",2021-03-16 09:12:42,10.9,53.42
"26073","RRSAC4",2021-03-16 09:22:42,10.92,53.46
"26074","RRSAC4",2021-03-16 09:32:42,10.89,53.56
"26075","RRSAC4",2021-03-16 09:42:42,10.93,53.78
"26076","RRSAC4",2021-03-16 09:52:42,10.92,53.78
"26077","RRSAC4",2021-03-16 10:02:42,10.89,53.85
"26078","RRSAC4",2021-03-16 10:12:42,10.9,54.1
"26079","RRSAC4",2021-03-16 10:22:42,10.9,54.39
"26080","RRSAC4",2021-03-16 10:32:42,10.94,54.32
"26081","RRSAC4",2021-03-16 10:42:42,10.85,54.46
"26082","RRSAC4",2021-03-16 10:52:42,10.88,54.46
"26083","RRSAC4",2021-03-16 11:02:42,10.89,54.46
"26084","RRSAC4",2021-03-16 11:12:42,10.89,54.75
"26085","RRSAC4",2021-03-16 11:22:42,10.84,54.79
"26086","RRSAC4",2021-03-16 11:32:42,10.9,54.86
"26087","RRSAC4",2021-03-16 11:42:42,10.95,55.44
"26088","RRSAC4",2021-03-16 11:52:42,10.92,55.47
"26089","RRSAC4",2021-03-16 12:02:42,10.9,55.22
"26090","RRSAC4",2021-03-16 12:12:42,10.93,55.15
"26091","RRSAC4",2021-03-16 12:22:42,10.84,55.11
"26092","RRSAC4",2021-03-16 12:32:42,11.01,55.62
"26093","RRSAC4",2021-03-16 12:42:42,10.88,55.47
"26094","RRSAC4",2021-03-16 12:52:42,11.03,55.54
"26095","RRSAC4",2021-03-16 13:02:42,10.89,55.58
"26096","RRSAC4",2021-03-16 13:12:42,10.96,55
"26097","RRSAC4",2021-03-16 13:22:42,11.02,54.9
"26098","RRSAC4",2021-03-16 13:32:42,11.02,54.86
"26099","RRSAC4",2021-03-16 13:42:42,11,54.82
"26100","RRSAC4",2021-03-16 13:52:42,10.97,54.86
"26101","RRSAC4",2021-03-16 14:02:42,10.97,55.15
"26102","RRSAC4",2021-03-16 14:12:42,10.97,55.08
"26103","RRSAC4",2021-03-16 14:22:42,10.98,55.11
"26104","RRSAC4",2021-03-16 14:32:42,11.03,54.93
"26105","RRSAC4",2021-03-16 14:42:42,11.04,54.86
"26106","RRSAC4",2021-03-16 14:52:42,11.03,54.86
"26107","RRSAC4",2021-03-16 15:02:42,11.06,54.86
"26108","RRSAC4",2021-03-16 15:12:42,11.07,54.86
"26109","RRSAC4",2021-03-16 15:22:42,11.07,54.86
"26110","RRSAC4",2021-03-16 15:32:42,11.08,54.86
"26111","RRSAC4",2021-03-16 15:42:42,11.08,54.9
"26112","RRSAC4",2021-03-16 15:52:42,11.05,54.9
"26113","RRSAC4",2021-03-16 16:02:42,11.06,54.9
"26114","RRSAC4",2021-03-16 16:12:42,11.06,54.86
"26115","RRSAC4",2021-03-16 16:22:42,11.03,54.82
"26116","RRSAC4",2021-03-16 16:32:42,11.09,54.9
"26117","RRSAC4",2021-03-16 16:42:42,11.06,54.93
"26118","RRSAC4",2021-03-16 16:52:42,11.1,54.93
"26119","RRSAC4",2021-03-16 17:02:42,11.08,54.93
"26120","RRSAC4",2021-03-16 17:12:42,11.06,54.93
"26121","RRSAC4",2021-03-16 17:22:42,11.08,54.93
"26122","RRSAC4",2021-03-16 17:32:42,11.05,54.82
"26123","RRSAC4",2021-03-16 17:42:42,11.02,54.79
"26124","RRSAC4",2021-03-16 17:52:42,11.05,54.86
"26125","RRSAC4",2021-03-16 18:02:42,11.1,54.86
"26126","RRSAC4",2021-03-16 18:12:42,11.04,54.82
"26127","RRSAC4",2021-03-16 18:22:42,11.02,54.79
"26128","RRSAC4",2021-03-16 18:32:42,11.02,54.75
"26129","RRSAC4",2021-03-16 18:42:42,11.01,54.72
"26130","RRSAC4",2021-03-16 18:52:42,11.02,54.68
"26131","RRSAC4",2021-03-16 19:02:42,11.02,54.68
"26132","RRSAC4",2021-03-16 19:12:42,11,54.68
"26133","RRSAC4",2021-03-16 19:22:42,10.99,54.64
"26134","RRSAC4",2021-03-16 19:32:42,10.99,54.64
"26135","RRSAC4",2021-03-16 19:42:42,10.93,54.64
"26136","RRSAC4",2021-03-16 19:52:42,10.96,54.61
"26137","RRSAC4",2021-03-16 20:02:42,10.97,54.54
"26138","RRSAC4",2021-03-16 20:12:42,10.99,54.54
"26139","RRSAC4",2021-03-16 20:22:42,10.94,54.57
"26140","RRSAC4",2021-03-16 20:32:42,10.95,54.54
"26141","RRSAC4",2021-03-16 20:42:42,10.84,54.5
"26142","RRSAC4",2021-03-16 20:52:42,10.93,54.5
"26143","RRSAC4",2021-03-16 21:02:42,10.94,54.39
"26144","RRSAC4",2021-03-16 21:12:42,10.98,54.39
"26145","RRSAC4",2021-03-16 21:22:42,10.95,54.36
"26146","RRSAC4",2021-03-16 21:32:42,10.96,54.32
"26147","RRSAC4",2021-03-16 21:42:42,10.94,54.28
"26148","RRSAC4",2021-03-16 21:52:42,10.89,54.25
"26149","RRSAC4",2021-03-16 22:02:42,10.96,54.18
"26150","RRSAC4",2021-03-16 22:12:42,10.88,54.14
"26151","RRSAC4",2021-03-16 22:22:42,10.91,54.1
"26152","RRSAC4",2021-03-16 22:32:42,10.93,54.1
"26153","RRSAC4",2021-03-16 22:42:42,10.92,54.03
"26154","RRSAC4",2021-03-16 22:52:42,10.89,54
"26155","RRSAC4",2021-03-16 23:02:42,10.91,53.96
"26156","RRSAC4",2021-03-16 23:12:42,10.88,53.92
"26157","RRSAC4",2021-03-16 23:22:42,10.86,53.89
"26158","RRSAC4",2021-03-16 23:32:42,10.89,53.82
"26159","RRSAC4",2021-03-16 23:42:42,10.87,53.78
"26160","RRSAC4",2021-03-16 23:52:42,10.9,53.74
"26161","RRSAC4",2021-03-17 00:02:42,10.84,53.71
"26162","RRSAC4",2021-03-17 00:12:42,10.85,53.71
"26163","RRSAC4",2021-03-17 00:22:42,10.84,53.64
"26164","RRSAC4",2021-03-17 00:32:42,10.82,53.6
"26165","RRSAC4",2021-03-17 00:42:42,10.78,53.56
"26166","RRSAC4",2021-03-17 00:52:42,10.78,53.53
"26167","RRSAC4",2021-03-17 01:02:42,10.81,53.49
"26168","RRSAC4",2021-03-17 01:12:42,10.83,53.42
"26169","RRSAC4",2021-03-17 01:22:42,10.81,53.42
"26170","RRSAC4",2021-03-17 01:32:42,10.77,53.38
"26171","RRSAC4",2021-03-17 01:42:42,10.79,53.38
"26172","RRSAC4",2021-03-17 01:52:42,10.78,53.35
"26173","RRSAC4",2021-03-17 02:02:42,10.72,53.35
"26174","RRSAC4",2021-03-17 02:12:42,10.8,53.31
"26175","RRSAC4",2021-03-17 02:22:42,10.75,53.28
"26176","RRSAC4",2021-03-17 02:32:42,10.79,53.28
"26177","RRSAC4",2021-03-17 02:42:42,10.8,53.28
"26178","RRSAC4",2021-03-17 02:52:42,10.76,53.28
"26179","RRSAC4",2021-03-17 03:02:42,10.78,53.28
"26180","RRSAC4",2021-03-17 03:12:42,10.76,53.28
"26181","RRSAC4",2021-03-17 03:22:42,10.74,53.28
"26182","RRSAC4",2021-03-17 03:32:42,10.74,53.31
"26183","RRSAC4",2021-03-17 03:42:42,10.76,53.31
"26184","RRSAC4",2021-03-17 03:52:42,10.75,53.35
"26185","RRSAC4",2021-03-17 04:02:42,10.73,53.35
"26186","RRSAC4",2021-03-17 04:12:42,10.71,53.38
"26187","RRSAC4",2021-03-17 04:22:42,10.74,53.38
"26188","RRSAC4",2021-03-17 04:32:42,10.75,53.42
"26189","RRSAC4",2021-03-17 04:42:42,10.74,53.46
"26190","RRSAC4",2021-03-17 04:52:42,10.74,53.49
"26191","RRSAC4",2021-03-17 05:02:42,10.73,53.53
"26192","RRSAC4",2021-03-17 05:12:42,10.76,53.53
"26193","RRSAC4",2021-03-17 05:22:42,10.76,53.6
"26194","RRSAC4",2021-03-17 05:32:42,10.73,53.6
"26195","RRSAC4",2021-03-17 05:42:42,10.67,53.64
"26196","RRSAC4",2021-03-17 05:52:42,10.72,53.67
"26197","RRSAC4",2021-03-17 06:02:42,10.73,53.71
"26198","RRSAC4",2021-03-17 06:12:42,10.72,53.71
"26199","RRSAC4",2021-03-17 06:22:42,10.73,53.74
"26200","RRSAC4",2021-03-17 06:32:42,10.72,53.74
"26201","RRSAC4",2021-03-17 06:42:42,10.74,53.78
"26202","RRSAC4",2021-03-17 06:52:42,10.73,53.78
"26203","RRSAC4",2021-03-17 07:02:42,10.75,53.82
"26204","RRSAC4",2021-03-17 07:12:42,10.73,53.82
"26205","RRSAC4",2021-03-17 07:22:42,10.77,53.85
"26206","RRSAC4",2021-03-17 07:32:42,10.78,53.89
"26207","RRSAC4",2021-03-17 07:42:42,10.75,53.89
"26208","RRSAC4",2021-03-17 07:52:42,10.8,53.89
"26209","RRSAC4",2021-03-17 08:02:42,10.81,53.89
"26210","RRSAC4",2021-03-17 08:12:42,10.84,53.92
"26211","RRSAC4",2021-03-17 08:22:42,10.81,53.96
"26212","RRSAC4",2021-03-17 08:32:42,10.85,53.96
"26213","RRSAC4",2021-03-17 08:42:42,10.82,53.96
"26214","RRSAC4",2021-03-17 08:52:42,10.86,53.96
"26215","RRSAC4",2021-03-17 09:02:42,10.87,53.96
"26216","RRSAC4",2021-03-17 09:12:42,10.89,53.96
"26217","RRSAC4",2021-03-17 09:22:42,10.87,53.96
"26218","RRSAC4",2021-03-17 09:32:42,10.92,54
"26219","RRSAC4",2021-03-17 09:42:42,10.9,54
"26220","RRSAC4",2021-03-17 09:52:42,10.94,54.03
"26221","RRSAC4",2021-03-17 10:02:42,10.98,54.03
"26222","RRSAC4",2021-03-17 10:12:42,10.94,54.03
"26223","RRSAC4",2021-03-17 10:22:42,10.96,54.03
"26224","RRSAC4",2021-03-17 10:32:42,10.97,54.07
"26225","RRSAC4",2021-03-17 10:42:42,11.01,54.1
"26226","RRSAC4",2021-03-17 10:52:42,10.97,54.1
"26227","RRSAC4",2021-03-17 11:02:42,11,54.1
"26228","RRSAC4",2021-03-17 11:12:42,11.01,54.14
"26229","RRSAC4",2021-03-17 11:22:42,11.02,54.14
"26230","RRSAC4",2021-03-17 11:32:42,11.01,54.18
"26231","RRSAC4",2021-03-17 11:42:42,11.04,54.18
"26232","RRSAC4",2021-03-17 11:52:42,11.06,54.21
"26233","RRSAC4",2021-03-17 12:02:42,11.05,54.25
"26234","RRSAC4",2021-03-17 12:12:42,11.08,54.28
"26235","RRSAC4",2021-03-17 12:22:42,11.12,54.39
"26236","RRSAC4",2021-03-17 12:32:42,11,54.43
"26237","RRSAC4",2021-03-17 12:42:42,11.09,54.5
"26238","RRSAC4",2021-03-17 12:52:42,11.1,54.54
"26239","RRSAC4",2021-03-17 13:02:42,11.08,54.57
"26240","RRSAC4",2021-03-17 13:12:42,11.18,54.57
"26241","RRSAC4",2021-03-17 13:22:42,11.11,54.57
"26242","RRSAC4",2021-03-17 13:32:42,11.09,54.57
"26243","RRSAC4",2021-03-17 13:42:42,11.08,54.57
"26244","RRSAC4",2021-03-17 13:52:42,11.06,54.61
"26245","RRSAC4",2021-03-17 14:02:42,11.1,54.61
"26246","RRSAC4",2021-03-17 14:12:42,11.1,54.61
"26247","RRSAC4",2021-03-17 14:22:42,11.12,54.57
"26248","RRSAC4",2021-03-17 14:32:42,11.07,54.57
"26249","RRSAC4",2021-03-17 14:42:42,11.11,54.61
"26250","RRSAC4",2021-03-17 14:52:42,11.1,54.64
"26251","RRSAC4",2021-03-17 15:02:42,11.14,54.64
"26252","RRSAC4",2021-03-17 15:12:42,11.09,54.61
"26253","RRSAC4",2021-03-17 15:22:42,11.08,54.57
"26254","RRSAC4",2021-03-17 15:32:42,11.11,54.57
"26255","RRSAC4",2021-03-17 15:42:42,11.09,54.57
"26256","RRSAC4",2021-03-17 15:52:42,11.06,54.57
"26257","RRSAC4",2021-03-17 16:02:42,11.08,54.54
"26258","RRSAC4",2021-03-17 16:12:42,11.09,54.54
"26259","RRSAC4",2021-03-17 16:22:42,11.05,54.54
"26260","RRSAC4",2021-03-17 16:32:42,10.99,54.5
"26261","RRSAC4",2021-03-17 16:42:42,11.02,54.46
"26262","RRSAC4",2021-03-17 16:52:42,11.04,54.43
"26263","RRSAC4",2021-03-17 17:02:42,11,54.43
"26264","RRSAC4",2021-03-17 17:12:42,11.02,54.39
"26265","RRSAC4",2021-03-17 17:22:42,11.03,54.39
"26266","RRSAC4",2021-03-17 17:32:42,11.01,54.36
"26267","RRSAC4",2021-03-17 17:42:42,11.02,54.36
"26268","RRSAC4",2021-03-17 17:52:42,10.99,54.32
"26269","RRSAC4",2021-03-17 18:02:42,10.98,54.32
"26270","RRSAC4",2021-03-17 18:12:42,11.04,54.28
"26271","RRSAC4",2021-03-17 18:22:42,11.04,54.25
"26272","RRSAC4",2021-03-17 18:32:42,10.98,54.25
"26273","RRSAC4",2021-03-17 18:42:42,11.02,54.21
"26274","RRSAC4",2021-03-17 18:52:42,11.02,54.21
"26275","RRSAC4",2021-03-17 19:02:42,10.98,54.18
"26276","RRSAC4",2021-03-17 19:12:42,10.95,54.18
"26277","RRSAC4",2021-03-17 19:22:42,11,54.14
"26278","RRSAC4",2021-03-17 19:32:42,10.96,54.1
"26279","RRSAC4",2021-03-17 19:42:42,11.05,54.1
"26280","RRSAC4",2021-03-17 19:52:42,10.91,54.1
"26281","RRSAC4",2021-03-17 20:02:42,10.94,54.07
"26282","RRSAC4",2021-03-17 20:12:42,10.99,54.07
"26283","RRSAC4",2021-03-17 20:22:42,10.92,54.07
"26284","RRSAC4",2021-03-17 20:32:42,11,54.03
"26285","RRSAC4",2021-03-17 20:42:42,11.01,54.03
"26286","RRSAC4",2021-03-17 20:52:42,10.97,54
"26287","RRSAC4",2021-03-17 21:02:42,10.93,54
"26288","RRSAC4",2021-03-17 21:12:42,10.93,54
"26289","RRSAC4",2021-03-17 21:22:42,10.92,54
"26290","RRSAC4",2021-03-17 21:32:42,10.98,54
"26291","RRSAC4",2021-03-17 21:42:42,10.89,53.96
"26292","RRSAC4",2021-03-17 21:52:42,10.98,53.96
"26293","RRSAC4",2021-03-17 22:02:42,11.02,53.96
"26294","RRSAC4",2021-03-17 22:12:42,11.01,53.96
"26295","RRSAC4",2021-03-17 22:22:42,10.95,53.96
"26296","RRSAC4",2021-03-17 22:32:42,10.97,53.96
"26297","RRSAC4",2021-03-17 22:42:42,11,53.92
"26298","RRSAC4",2021-03-17 22:52:42,11.01,53.92
"26299","RRSAC4",2021-03-17 23:02:42,10.98,53.92
"26300","RRSAC4",2021-03-17 23:12:42,10.92,53.92
"26301","RRSAC4",2021-03-17 23:22:42,10.95,53.89
"26302","RRSAC4",2021-03-17 23:32:42,10.99,53.89
"26303","RRSAC4",2021-03-17 23:42:42,10.98,53.89
"26304","RRSAC4",2021-03-17 23:52:42,10.99,53.89
"26305","RRSAC4",2021-03-18 00:02:42,11.07,53.85
"26306","RRSAC4",2021-03-18 00:12:42,11.06,53.85
"26307","RRSAC4",2021-03-18 00:22:42,11.04,53.85
"26308","RRSAC4",2021-03-18 00:32:42,10.96,53.85
"26309","RRSAC4",2021-03-18 00:42:42,11.07,53.82
"26310","RRSAC4",2021-03-18 00:52:42,11,53.82
"26311","RRSAC4",2021-03-18 01:02:42,11.03,53.82
"26312","RRSAC4",2021-03-18 01:12:42,11.03,53.78
"26313","RRSAC4",2021-03-18 01:22:42,11.05,53.78
"26314","RRSAC4",2021-03-18 01:32:42,11.03,53.78
"26315","RRSAC4",2021-03-18 01:42:42,11.07,53.78
"26316","RRSAC4",2021-03-18 01:52:42,11.08,53.78
"26317","RRSAC4",2021-03-18 02:02:42,11.09,53.78
"26318","RRSAC4",2021-03-18 02:12:42,11.06,53.74
"26319","RRSAC4",2021-03-18 02:22:42,11.08,53.74
"26320","RRSAC4",2021-03-18 02:32:42,11.06,53.74
"26321","RRSAC4",2021-03-18 02:42:42,11.12,53.74
"26322","RRSAC4",2021-03-18 02:52:42,11.09,53.74
"26323","RRSAC4",2021-03-18 03:02:42,11.08,53.71
"26324","RRSAC4",2021-03-18 03:12:42,11.1,53.71
"26325","RRSAC4",2021-03-18 03:22:42,10.98,53.71
"26326","RRSAC4",2021-03-18 03:32:42,11.02,53.71
"26327","RRSAC4",2021-03-18 03:42:42,11.06,53.71
"26328","RRSAC4",2021-03-18 03:52:42,11.04,53.67
"26329","RRSAC4",2021-03-18 04:02:42,11.11,53.67
"26330","RRSAC4",2021-03-18 04:12:42,11.12,53.67
"26331","RRSAC4",2021-03-18 04:22:42,11.08,53.67
"26332","RRSAC4",2021-03-18 04:32:42,11.09,53.67
"26333","RRSAC4",2021-03-18 04:42:42,11.11,53.67
"26334","RRSAC4",2021-03-18 04:52:42,11.06,53.67
"26335","RRSAC4",2021-03-18 05:02:42,11.09,53.67
"26336","RRSAC4",2021-03-18 05:12:42,11.09,53.67
"26337","RRSAC4",2021-03-18 05:22:42,11.1,53.64
"26338","RRSAC4",2021-03-18 05:32:42,11.06,53.64
"26339","RRSAC4",2021-03-18 05:42:42,11.13,53.64
"26340","RRSAC4",2021-03-18 05:52:42,11.04,53.64
"26341","RRSAC4",2021-03-18 06:02:42,11.09,53.64
"26342","RRSAC4",2021-03-18 06:12:42,11.06,53.64
"26343","RRSAC4",2021-03-18 06:22:42,11.07,53.64
"26344","RRSAC4",2021-03-18 06:32:42,11.1,53.64
"26345","RRSAC4",2021-03-18 06:42:42,11.09,53.64
"26346","RRSAC4",2021-03-18 06:52:42,11.05,53.64
"26347","RRSAC4",2021-03-18 07:02:42,11.08,53.67
"26348","RRSAC4",2021-03-18 07:12:42,11.07,53.67
"26349","RRSAC4",2021-03-18 07:22:42,11.12,53.67
"26350","RRSAC4",2021-03-18 07:32:42,11.09,53.67
"26351","RRSAC4",2021-03-18 07:42:42,11.14,53.67
"26352","RRSAC4",2021-03-18 07:52:42,11.12,53.67
"26353","RRSAC4",2021-03-18 08:02:42,11.11,53.67
"26354","RRSAC4",2021-03-18 08:12:42,11.09,53.67
"26355","RRSAC4",2021-03-18 08:22:42,11.13,53.67
"26356","RRSAC4",2021-03-18 08:32:42,11.08,53.67
"26357","RRSAC4",2021-03-18 08:42:42,11.12,53.67
"26358","RRSAC4",2021-03-18 08:52:42,11.1,53.67
"26359","RRSAC4",2021-03-18 09:02:42,11.09,53.67
"26360","RRSAC4",2021-03-18 09:12:42,11.07,53.67
"26361","RRSAC4",2021-03-18 09:22:42,11.07,53.67
"26362","RRSAC4",2021-03-18 09:32:42,11.1,53.64
"26363","RRSAC4",2021-03-18 09:42:42,11.11,53.64
"26364","RRSAC4",2021-03-18 09:52:42,11.09,53.64
"26365","RRSAC4",2021-03-18 10:02:42,11.12,53.64
"26366","RRSAC4",2021-03-18 10:12:42,11.1,53.71
"26367","RRSAC4",2021-03-18 10:22:42,11.09,53.71
"26368","RRSAC4",2021-03-18 10:32:42,11.05,53.71
"26369","RRSAC4",2021-03-18 10:42:42,11.06,53.71
"26370","RRSAC4",2021-03-18 10:52:42,11.06,53.67
"26371","RRSAC4",2021-03-18 11:02:42,11.05,53.64
"26372","RRSAC4",2021-03-18 11:12:42,11.02,53.64
"26373","RRSAC4",2021-03-18 11:22:42,11,53.64
"26374","RRSAC4",2021-03-18 11:32:42,11.01,53.6
"26375","RRSAC4",2021-03-18 11:42:42,11.06,53.6
"26376","RRSAC4",2021-03-18 11:52:42,11.04,53.56
"26377","RRSAC4",2021-03-18 12:02:42,11.01,53.56
"26378","RRSAC4",2021-03-18 12:12:42,11.02,53.56
"26379","RRSAC4",2021-03-18 12:22:42,11.01,53.56
